fid;P50
9196;4.0649
9197;3.750291
9198;3.448326
9199;3.243679
9200;3.430624
9201;4.11361
9202;4.851319
9203;6.169626
9204;7.769583
9205;9.656144
9206;12.414187
9207;10.958355
9208;14.402053
9209;3.982019
9210;7.633911
9211;19.951017
9212;22.163027
9213;17.626564
9214;0.08326
9215;8.267301
9216;11.979733
9217;0.43744
9218;0.352015
9219;4.730408
9220;1.966246
9221;0.283331
9222;0.429744
9223;5.007173
9224;7.058578
9225;8.067201
9226;7.715685
9227;6.043858
9228;4.232255
9229;3.101872
9230;2.310186
9231;1.719413
9232;0.892107
9233;2.526207
9234;0.797792
9235;0.816955
9236;0.839344
9237;0.921544
9238;0.90059
9239;0.904578
9240;0.922045
9241;0.955239
9242;0.955681
9243;0.986004
9244;0.994346
9245;0.839306
9246;0.859627
9247;1.030408
9248;0.921397
9249;1.043175
9250;0.994972
9251;0.988181
9252;1.078595
9253;1.133456
9254;1.037611
9255;1.108258
9256;1.176268
9257;1.179012
9258;1.238416
9259;1.204673
9260;1.188436
9261;1.245026
9262;1.245375
9263;1.187919
9264;1.230859
9265;1.253013
9266;1.362155
9267;1.323892
9268;1.415949
9269;1.475988
9270;1.507905
9271;1.446194
9272;1.476956
9273;1.58885
9274;1.543109
9275;1.575327
9276;1.563516
9277;1.59216
9278;10.482251
9279;11.852876
9280;12.168516
9281;12.587879
9282;13.348811
9283;14.182389
9284;15.389333
9285;16.60578
9286;16.943686
9287;17.289221
9288;17.094595
9289;16.78265
9290;15.959396
9291;15.696785
9292;16.186666
9293;15.422672
9294;15.616979
9295;15.331946
9296;14.638739
9297;14.603333
9298;12.96034
9299;11.974946
9300;10.452663
9301;8.6634
9302;7.430201
9303;6.309202
9304;5.838279
9305;5.087015
9306;4.858943
9307;4.796875
9308;4.463801
9309;4.528227
9310;4.681715
9311;5.102329
9312;5.522678
9313;5.872059
9314;6.051569
9315;6.871418
9316;7.726644
9317;8.652674
9318;9.94528
9319;10.602601
9320;10.925694
9321;10.002177
9322;9.026983
9323;7.677521
9324;6.551947
9325;5.857409
9326;5.188668
9327;4.687602
9328;4.489778
9329;4.490631
9330;4.294718
9331;4.587491
9332;4.828794
9333;4.814108
9334;4.721746
9335;4.799862
9336;4.459164
9337;4.242134
9338;3.764858
9339;3.451156
9340;3.24972
9341;2.855333
9342;2.569547
9343;2.795915
9344;3.435122
9345;4.345054
9346;5.491354
9347;7.117694
9348;8.910523
9349;11.837112
9350;14.885472
9351;14.348458
9352;16.220575
9353;11.610218
9354;11.978609
9355;14.719057
9356;15.557111
9357;15.262636
9358;11.653539
9359;12.536922
9360;11.958136
9361;0.126602
9362;0.19509
9363;0.039674
9364;5.117683
9365;6.742648
9366;7.717135
9367;7.916732
9368;7.003606
9369;5.481741
9370;4.318904
9371;3.358704
9372;2.59204
9373;1.877043
9374;0.975137
9375;2.811543
9376;0.77544
9377;0.846599
9378;0.864377
9379;0.877385
9380;0.853447
9381;2.287693
9382;2.322496
9383;2.26672
9384;0.901669
9385;0.988222
9386;0.932001
9387;0.89546
9388;0.917598
9389;1.025699
9390;1.015128
9391;1.006269
9392;1.091677
9393;1.071945
9394;1.097646
9395;1.121222
9396;1.054859
9397;1.109888
9398;1.111815
9399;1.136853
9400;1.164901
9401;1.217084
9402;1.15178
9403;1.257276
9404;1.205768
9405;1.274723
9406;1.263674
9407;1.271
9408;1.296786
9409;1.365807
9410;1.441469
9411;1.37164
9412;1.442088
9413;1.454464
9414;1.412182
9415;1.438153
9416;1.410573
9417;1.491314
9418;1.484985
9419;1.56385
9420;1.556354
9421;12.408737
9422;13.609113
9423;14.238385
9424;14.735302
9425;15.281168
9426;16.420927
9427;17.868971
9428;19.019537
9429;19.2057
9430;19.374355
9431;18.778078
9432;18.390175
9433;17.971106
9434;18.372623
9435;17.577065
9436;18.216234
9437;17.801125
9438;17.727579
9439;17.635574
9440;16.327396
9441;14.260503
9442;12.286399
9443;10.802139
9444;8.670467
9445;7.408298
9446;6.615654
9447;5.825887
9448;5.637183
9449;5.085217
9450;5.148755
9451;4.829862
9452;5.229025
9453;5.445443
9454;5.73322
9455;6.187302
9456;6.377902
9457;6.927576
9458;7.672124
9459;8.417824
9460;9.017276
9461;8.913342
9462;8.99855
9463;8.314436
9464;7.708131
9465;6.57654
9466;5.528575
9467;4.967051
9468;4.295846
9469;3.921919
9470;3.917958
9471;4.032703
9472;3.991961
9473;4.129377
9474;4.281518
9475;4.355282
9476;4.232041
9477;4.196144
9478;4.106079
9479;3.896511
9480;3.449787
9481;2.919555
9482;2.576961
9483;2.036088
9484;2.285135
9485;2.822982
9486;3.839044
9487;4.734189
9488;6.191003
9489;7.885511
9490;9.632678
9491;11.431496
9492;12.204536
9493;11.821072
9494;10.750482
9495;9.838388
9496;9.678205
9497;9.720602
9498;9.922106
9499;9.764566
9500;7.889156
9501;0.010797
9502;0.031558
9503;3.195714
9504;5.074417
9505;6.273401
9506;7.751319
9507;8.041957
9508;7.460019
9509;6.334041
9510;5.243147
9511;4.202058
9512;3.375775
9513;2.644664
9514;1.922187
9515;0.897494
9516;2.803052
9517;3.089962
9518;0.793947
9519;0.867913
9520;0.784493
9521;0.787756
9522;2.425016
9523;2.494998
9524;2.440618
9525;0.814203
9526;0.949917
9527;0.929709
9528;0.929536
9529;1.024938
9530;1.136945
9531;1.169146
9532;1.138523
9533;1.114443
9534;1.180959
9535;1.154554
9536;1.139422
9537;1.194945
9538;1.159238
9539;1.169289
9540;1.0682
9541;1.145193
9542;1.216423
9543;1.189093
9544;1.232439
9545;1.277133
9546;1.259123
9547;1.189043
9548;1.188566
9549;1.29013
9550;1.233528
9551;1.35881
9552;1.372218
9553;1.339817
9554;1.342352
9555;1.35101
9556;1.300349
9557;1.342388
9558;1.517351
9559;1.533827
9560;1.506344
9561;1.522543
9562;1.498856
9563;14.431281
9564;14.237435
9565;15.710096
9566;17.226595
9567;18.018383
9568;19.990543
9569;20.316587
9570;20.809486
9571;21.072203
9572;20.414108
9573;20.308462
9574;20.293877
9575;19.109116
9576;18.86878
9577;19.419048
9578;19.441029
9579;19.566685
9580;19.555363
9581;18.565479
9582;16.996643
9583;14.721985
9584;12.468087
9585;10.450586
9586;9.133826
9587;8.281639
9588;7.508202
9589;6.843086
9590;6.128866
9591;6.200464
9592;5.852117
9593;6.240163
9594;6.414532
9595;6.684954
9596;6.991928
9597;7.372061
9598;7.826121
9599;7.41562
9600;7.543221
9601;7.672235
9602;7.774418
9603;7.350785
9604;7.12272
9605;6.480781
9606;5.681754
9607;4.716517
9608;4.223344
9609;3.648145
9610;3.271937
9611;3.418442
9612;3.687903
9613;3.792377
9614;3.838289
9615;3.838016
9616;3.974107
9617;3.88269
9618;3.884541
9619;3.788618
9620;3.572739
9621;3.190757
9622;2.606789
9623;2.281077
9624;1.952388
9625;1.626199
9626;2.034664
9627;2.455066
9628;3.126659
9629;3.859645
9630;4.85612
9631;6.281495
9632;7.259961
9633;7.639313
9634;7.83751
9635;7.289359
9636;6.389771
9637;5.854215
9638;5.338624
9639;5.430446
9640;5.279078
9641;5.169355
9642;4.451801
9643;2.862489
9644;2.150012
9645;1.139313
9646;0.068219
9647;0.255165
9648;0.740459
9649;1.924928
9650;2.807093
9651;4.760423
9652;6.460951
9653;7.551135
9654;8.039615
9655;7.654273
9656;6.907684
9657;6.285908
9658;5.095861
9659;3.944111
9660;3.051546
9661;2.353228
9662;1.284569
9663;2.43244
9664;3.077931
9665;3.162269
9666;0.81461
9667;0.766989
9668;2.676394
9669;2.739422
9670;2.572703
9671;2.555154
9672;2.630766
9673;0.828853
9674;0.876476
9675;0.949706
9676;1.078876
9677;1.18558
9678;1.190999
9679;1.154437
9680;1.069736
9681;1.236628
9682;1.23453
9683;1.217417
9684;1.138086
9685;1.236238
9686;1.190456
9687;1.144836
9688;1.149365
9689;1.251253
9690;1.184006
9691;1.233709
9692;1.23207
9693;1.210327
9694;1.205787
9695;1.155516
9696;1.219551
9697;1.207154
9698;1.259194
9699;1.323654
9700;1.224336
9701;1.230419
9702;1.369292
9703;1.346413
9704;1.327865
9705;1.419996
9706;1.480545
9707;1.466471
9708;1.535521
9709;1.45159
9710;1.506578
9711;15.772956
9712;16.498272
9713;17.689938
9714;18.193317
9715;20.741505
9716;21.28578
9717;22.201099
9718;21.41914
9719;21.364407
9720;21.288296
9721;21.511909
9722;21.005669
9723;20.442764
9724;20.883308
9725;20.735424
9726;20.76285
9727;21.034796
9728;20.892866
9729;19.075609
9730;17.181053
9731;14.700696
9732;12.424688
9733;11.008287
9734;10.049829
9735;8.840403
9736;8.026531
9737;7.528192
9738;7.146456
9739;6.83849
9740;6.507946
9741;6.68519
9742;6.997616
9743;7.282321
9744;7.896582
9745;8.153405
9746;7.73768
9747;7.275979
9748;7.263057
9749;7.019292
9750;6.621438
9751;6.148983
9752;5.65179
9753;5.111094
9754;4.435123
9755;3.784415
9756;3.380439
9757;3.066328
9758;3.115234
9759;3.160189
9760;3.342795
9761;3.376608
9762;3.719432
9763;3.867887
9764;3.726656
9765;3.531183
9766;3.509155
9767;3.201509
9768;2.874579
9769;2.456472
9770;2.169526
9771;1.855172
9772;1.719029
9773;1.730497
9774;1.985868
9775;2.461933
9776;3.032969
9777;3.823232
9778;4.553936
9779;5.121813
9780;5.14516
9781;5.010889
9782;4.368544
9783;3.737791
9784;3.291788
9785;2.887637
9786;2.746449
9787;2.599865
9788;2.461744
9789;2.214413
9790;1.529755
9791;0.511109
9792;0.270842
9793;0.458455
9794;2.024984
9795;3.360286
9796;4.86671
9797;7.259697
9798;7.747734
9799;7.988728
9800;8.090118
9801;7.788885
9802;7.184297
9803;5.638461
9804;4.326174
9805;3.184141
9806;2.410705
9807;1.398342
9808;2.539203
9809;3.14658
9810;3.378101
9811;2.91526
9812;2.992157
9813;2.999473
9814;2.882622
9815;3.038822
9816;2.765644
9817;2.741055
9818;2.739598
9819;0.829205
9820;0.911387
9821;1.052766
9822;1.13016
9823;1.146363
9824;1.225162
9825;1.146006
9826;1.201428
9827;1.351643
9828;1.232692
9829;1.275052
9830;1.229899
9831;1.169793
9832;1.199679
9833;1.208031
9834;1.221442
9835;1.237564
9836;1.231614
9837;1.16199
9838;1.207978
9839;1.166321
9840;1.119246
9841;1.037195
9842;1.083685
9843;1.113033
9844;1.127129
9845;1.164874
9846;1.210176
9847;1.182617
9848;1.29192
9849;1.370668
9850;1.345622
9851;1.409824
9852;1.477505
9853;1.478862
9854;1.44451
9855;1.509562
9856;1.45238
9857;16.751886
9858;18.794176
9859;19.392473
9860;21.000839
9861;21.624176
9862;22.326868
9863;22.98173
9864;22.691683
9865;22.816999
9866;22.235264
9867;22.743702
9868;22.403196
9869;21.923084
9870;22.451475
9871;22.653898
9872;22.12011
9873;22.122648
9874;21.007717
9875;19.433479
9876;17.909809
9877;15.731329
9878;13.745219
9879;11.81934
9880;10.513214
9881;9.874825
9882;9.259821
9883;8.427463
9884;7.754126
9885;7.557329
9886;7.569192
9887;7.684415
9888;7.930467
9889;7.906078
9890;8.017843
9891;7.753712
9892;7.253277
9893;6.877028
9894;6.332475
9895;5.695691
9896;5.423434
9897;5.026896
9898;4.520919
9899;3.875383
9900;3.416575
9901;3.183516
9902;2.934014
9903;2.79172
9904;2.788904
9905;2.918689
9906;3.068205
9907;3.567697
9908;3.773557
9909;3.765099
9910;3.448282
9911;3.284222
9912;3.012398
9913;2.636409
9914;2.265995
9915;1.890352
9916;1.632525
9917;1.436721
9918;1.355932
9919;1.496545
9920;1.751116
9921;2.159959
9922;2.686637
9923;3.256822
9924;3.402797
9925;3.137029
9926;2.930489
9927;2.568143
9928;2.110349
9929;1.837804
9930;1.581608
9931;1.374445
9932;1.202774
9933;0.962536
9934;0.338706
9935;0.198829
9936;0.08435
9937;1.100594
9938;3.342103
9939;4.968187
9940;7.12274
9941;7.465129
9942;7.771546
9943;7.642037
9944;7.588381
9945;7.060639
9946;5.901649
9947;4.413314
9948;3.28519
9949;2.46274
9950;1.39866
9951;2.775913
9952;2.781028
9953;3.4346
9954;3.314141
9955;3.361798
9956;3.184071
9957;3.020539
9958;2.942054
9959;2.95921
9960;2.974428
9961;2.844186
9962;2.979139
9963;0.884906
9964;0.927616
9965;1.040494
9966;1.153962
9967;1.216922
9968;1.224316
9969;1.241916
9970;1.292847
9971;1.225024
9972;1.27844
9973;1.344152
9974;1.253412
9975;1.254136
9976;1.283296
9977;1.190081
9978;1.229401
9979;1.232818
9980;1.128884
9981;1.131391
9982;1.133438
9983;1.153683
9984;1.083012
9985;1.035657
9986;1.122146
9987;1.059885
9988;1.134931
9989;1.10465
9990;1.070206
9991;1.313725
9992;1.282432
9993;1.331914
9994;1.335924
9995;1.420416
9996;1.449174
9997;1.513441
9998;1.529135
9999;1.487858
10000;18.62652
10001;19.501925
10002;19.359375
10003;20.814304
10004;22.166664
10005;22.649771
10006;23.533163
10007;23.091009
10008;23.414118
10009;22.030539
10010;23.131628
10011;22.692972
10012;23.20878
10013;23.60606
10014;23.758215
10015;23.542826
10016;23.676434
10017;22.359623
10018;21.710236
10019;20.759134
10020;18.522524
10021;16.15531
10022;13.711252
10023;11.898719
10024;10.817821
10025;10.597158
10026;9.698684
10027;8.963879
10028;8.473722
10029;8.786815
10030;8.670252
10031;8.666726
10032;8.594056
10033;8.520601
10034;8.103101
10035;7.549615
10036;6.539456
10037;5.754158
10038;5.243171
10039;5.144725
10040;4.912693
10041;4.278916
10042;3.768634
10043;3.087352
10044;2.790232
10045;2.538627
10046;2.335408
10047;2.339286
10048;2.553645
10049;2.996282
10050;3.795501
10051;4.166986
10052;3.83042
10053;3.536263
10054;3.106847
10055;2.741506
10056;2.22481
10057;1.714293
10058;1.416007
10059;1.173241
10060;1.030798
10061;0.987088
10062;1.054372
10063;1.189562
10064;1.428189
10065;1.74579
10066;2.063641
10067;1.965552
10068;1.74777
10069;1.599369
10070;1.428365
10071;1.196678
10072;0.890944
10073;0.255509
10074;0.216762
10075;0.183033
10076;0.133932
10077;0.823653
10078;3.203519
10079;4.743762
10080;6.190347
10081;6.77376
10082;7.04962
10083;6.789034
10084;6.688021
10085;6.270768
10086;5.118813
10087;4.109534
10088;3.119707
10089;2.371611
10090;1.34701
10091;3.278347
10092;4.257582
10093;4.440896
10094;4.672827
10095;3.882083
10096;3.650651
10097;3.341591
10098;3.34788
10099;2.978759
10100;3.182065
10101;3.03494
10102;3.211825
10103;3.058946
10104;0.917773
10105;1.058086
10106;1.167581
10107;1.215739
10108;1.159547
10109;1.23624
10110;1.284494
10111;1.282349
10112;1.336926
10113;1.271563
10114;1.23962
10115;1.202902
10116;1.275419
10117;1.205348
10118;1.170161
10119;1.17498
10120;1.128768
10121;1.149985
10122;1.187981
10123;1.075681
10124;1.143115
10125;1.069474
10126;1.086009
10127;1.058956
10128;1.103294
10129;1.105169
10130;1.140099
10131;1.141371
10132;1.277739
10133;1.250344
10134;1.300253
10135;1.315208
10136;1.4668
10137;1.42954
10138;1.498338
10139;1.538182
10140;1.556505
10141;21.124899
10142;20.946537
10143;21.589184
10144;22.299133
10145;23.154854
10146;24.099979
10147;23.378189
10148;22.295139
10149;22.376904
10150;23.145611
10151;22.532082
10152;22.92083
10153;23.907822
10154;23.813471
10155;23.881052
10156;24.066034
10157;23.743345
10158;23.066803
10159;21.465645
10160;19.971161
10161;18.241249
10162;15.812388
10163;13.552334
10164;12.375274
10165;11.58693
10166;11.242342
10167;10.826987
10168;10.323446
10169;9.799093
10170;9.651905
10171;9.652737
10172;9.503449
10173;9.04717
10174;8.527286
10175;7.870705
10176;6.957603
10177;6.255746
10178;5.669464
10179;5.635688
10180;5.233071
10181;4.324201
10182;3.71335
10183;2.960107
10184;2.442665
10185;2.214592
10186;1.848058
10187;0.646003
10188;0.476158
10189;3.082544
10190;4.080964
10191;4.516833
10192;4.253306
10193;3.708569
10194;3.265157
10195;2.69224
10196;1.940956
10197;1.408327
10198;1.065073
10199;0.801707
10200;0.694014
10201;0.666264
10202;0.640529
10203;0.689237
10204;0.798052
10205;0.916665
10206;0.98874
10207;0.973085
10208;0.7462
10209;0.254526
10210;0.228214
10211;0.193936
10212;0.134345
10213;0.791423
10214;3.056235
10215;4.242694
10216;5.040938
10217;5.669119
10218;6.156932
10219;5.666969
10220;5.360835
10221;4.809493
10222;4.14141
10223;3.552236
10224;2.979283
10225;1.874523
10226;0.246576
10227;2.511179
10228;3.874884
10229;4.234535
10230;4.545456
10231;4.685262
10232;4.407937
10233;4.570056
10234;4.178807
10235;4.39932
10236;3.794911
10237;3.656523
10238;3.671502
10239;3.574517
10240;3.677401
10241;3.562541
10242;1.075363
10243;1.083023
10244;1.169233
10245;1.198098
10246;1.161091
10247;1.195751
10248;1.250886
10249;1.268618
10250;1.315255
10251;1.214539
10252;10.842438
10253;1.286961
10254;1.227644
10255;1.185955
10256;1.190059
10257;1.173364
10258;1.191645
10259;1.099493
10260;0.985377
10261;1.067858
10262;1.038221
10263;1.042201
10264;1.074717
10265;1.071815
10266;1.094553
10267;1.116271
10268;1.162779
10269;1.230129
10270;1.241188
10271;1.305919
10272;1.37386
10273;1.349833
10274;1.365537
10275;1.544519
10276;1.521653
10277;1.58482
10278;1.523979
10279;22.022078
10280;22.30731
10281;22.282574
10282;24.563721
10283;24.114286
10284;23.709673
10285;22.333796
10286;23.550663
10287;23.273775
10288;22.955465
10289;23.24139
10290;23.992035
10291;23.803827
10292;23.994518
10293;24.35729
10294;24.328238
10295;23.567993
10296;22.403353
10297;21.415646
10298;19.89237
10299;17.56012
10300;15.734768
10301;14.365815
10302;12.831796
10303;12.145288
10304;11.711542
10305;12.118286
10306;11.848768
10307;11.414845
10308;11.088253
10309;10.603505
10310;10.139941
10311;9.497478
10312;8.771424
10313;8.067918
10314;7.62317
10315;7.318913
10316;6.7257
10317;5.88271
10318;4.573138
10319;3.632488
10320;2.879958
10321;2.369008
10322;2.044855
10323;1.665998
10324;0.423694
10325;1.663644
10326;0.482131
10327;4.430635
10328;4.711197
10329;4.599067
10330;4.096498
10331;3.379061
10332;2.587227
10333;1.64961
10334;1.058242
10335;0.725843
10336;0.454752
10337;0.115881
10338;0.110965
10339;0.102955
10340;0.108962
10341;0.124759
10342;0.139617
10343;0.144983
10344;0.147058
10345;0.104319
10346;0.384807
10347;1.631591
10348;2.672707
10349;3.398455
10350;3.870677
10351;4.720572
10352;5.027237
10353;4.879209
10354;4.463313
10355;3.894009
10356;3.403064
10357;3.120705
10358;2.782458
10359;2.316911
10360;1.772593
10361;1.12183
10362;2.699777
10363;3.695968
10364;4.122056
10365;4.500464
10366;4.722045
10367;4.890331
10368;4.742764
10369;4.519742
10370;4.560317
10371;4.418776
10372;4.101294
10373;4.149552
10374;4.088741
10375;4.174199
10376;3.962383
10377;3.714549
10378;1.089184
10379;1.155781
10380;1.169953
10381;1.218591
10382;1.273547
10383;1.381193
10384;1.279015
10385;1.349926
10386;1.260816
10387;10.471506
10388;1.203348
10389;1.078552
10390;1.074265
10391;1.110197
10392;1.06496
10393;1.051843
10394;0.978865
10395;1.060241
10396;0.976962
10397;0.956187
10398;0.937447
10399;0.980928
10400;1.04929
10401;1.062405
10402;1.07662
10403;1.178882
10404;1.170113
10405;1.267018
10406;1.232821
10407;1.278039
10408;1.336951
10409;1.375818
10410;1.554243
10411;1.599746
10412;1.610816
10413;1.580649
10414;1.534247
10415;1.674044
10416;21.947353
10417;24.287474
10418;24.781673
10419;25.252926
10420;24.361399
10421;24.210047
10422;23.543104
10423;23.541412
10424;23.212652
10425;23.862078
10426;24.089899
10427;24.384966
10428;24.521011
10429;24.667068
10430;24.340008
10431;23.113256
10432;22.161343
10433;20.043587
10434;18.781813
10435;17.086325
10436;15.957634
10437;14.634696
10438;13.694855
10439;13.677124
10440;13.417029
10441;13.233681
10442;13.150303
10443;12.652603
10444;12.576633
10445;12.110903
10446;10.844561
10447;10.18671
10448;9.035509
10449;8.83528
10450;8.793249
10451;8.510712
10452;7.395904
10453;5.357508
10454;3.784566
10455;2.676303
10456;2.156447
10457;1.889864
10458;1.703485
10459;1.871858
10460;2.877637
10461;3.825631
10462;5.041359
10463;5.232298
10464;4.918012
10465;4.300762
10466;3.47175
10467;2.17243
10468;0.119286
10469;0.0704
10470;0.050907
10471;0.194982
10472;0.084635
10473;0.7999
10474;2.189422
10475;2.741206
10476;3.220398
10477;3.756851
10478;4.186659
10479;4.118003
10480;3.880399
10481;3.547393
10482;3.338974
10483;3.101724
10484;2.760037
10485;2.771407
10486;2.70795
10487;2.36273
10488;1.878932
10489;1.56666
10490;0.865642
10491;3.790971
10492;4.007107
10493;4.595762
10494;4.949888
10495;5.04594
10496;4.848258
10497;5.000992
10498;4.781623
10499;4.843858
10500;4.853516
10501;4.795906
10502;4.412563
10503;4.60757
10504;4.686262
10505;4.559252
10506;4.434308
10507;4.117161
10508;1.178202
10509;1.213808
10510;1.258326
10511;1.182819
10512;1.349215
10513;1.267474
10514;1.317866
10515;1.212781
10516;1.218387
10517;1.113229
10518;1.082825
10519;1.010162
10520;1.030715
10521;0.993161
10522;0.922926
10523;0.904307
10524;0.938536
10525;0.903831
10526;0.850305
10527;0.877255
10528;0.937146
10529;0.980132
10530;1.098065
10531;1.110911
10532;1.216443
10533;1.128981
10534;1.235732
10535;1.250116
10536;1.274618
10537;1.417319
10538;1.37081
10539;1.536541
10540;1.636767
10541;1.554902
10542;1.658875
10543;1.70038
10544;1.732482
10545;1.704741
10546;1.761195
10547;25.275229
10548;24.569746
10549;25.603664
10550;24.734531
10551;23.596966
10552;24.13299
10553;23.225491
10554;23.872124
10555;24.356844
10556;24.5172
10557;25.016577
10558;24.897547
10559;24.852041
10560;23.173309
10561;21.968748
10562;20.426678
10563;18.683571
10564;17.504637
10565;16.103462
10566;15.202926
10567;14.787048
10568;14.451821
10569;14.968756
10570;14.257997
10571;13.647195
10572;13.43236
10573;13.048326
10574;12.772776
10575;11.745831
10576;10.76549
10577;10.053875
10578;9.836101
10579;10.244316
10580;10.179281
10581;8.982817
10582;5.971074
10583;3.622058
10584;2.411943
10585;1.886236
10586;1.527073
10587;1.697235
10588;1.954136
10589;0.418951
10590;0.437611
10591;0.40714
10592;5.678397
10593;5.011848
10594;4.30371
10595;3.332289
10596;1.892092
10597;0.047914
10598;0.183517
10599;0.492132
10600;1.810133
10601;2.316847
10602;2.686045
10603;2.855116
10604;3.353358
